title,reporter,content,category,date
"신세계 쇼핑 축제 '쓱데이', 일주일 뒤 열린다",최다래 기자,"
사전 이벤트 '쓱데이 어워즈' 25만명 이상 고객 참여신세계그룹 계열사가 총출동하는 쇼핑축제 ‘쓱데이’가 일주일 앞으로 다가왔다.신세계는 쓱데이를 앞두고 지난 1일부터 진행된 온라인 사전 이벤트 ‘쓱데이 어워즈'에 25만명이 넘는 고객이 참여하고 있다고 7일 알렸다.초대한 친구가 투표에 참여할 때마다 스크래치 이벤트에 1회 추가로 응모할 수 있는 친구초대 이벤트를 통해 9만7천여장 초대장이 발송됐고, 초대장을 받은 고객 중 5만여명이 투표에 참여했다.



쓱데이 사전이벤트쓱데이 어워즈는 신세계그룹이 쓱데이만을 위해 1년여 간 심혈을 기울여 준비한 40개 품목을 소개하는 행사로, SSG닷컴 이벤트 페이지 내 20개 품목이 1차 공개됐다. 대표 상품 브랜드로는 삼성전자, LG전자, CJ제일제당, 유한킴벌리, 더마이카, 디앤써, 로보락 등이 있다.행사는 고객이 가장 기대하는 상품에 투표하면 '적립금 스크래치', '럭키드로우' 응모권을 제공해 쓱데이 행사 기간에 사용할 수 있는 SSG머니와 경품을 제공하는 고객 참여형 방식으로 진행된다.고객이 직접 투표한 기대되는 행사품목 1위는 지마켓 로보락 S8 프로 울트라 로봇청소기로 10만명이 넘는 고객의 선택을 받았다. 이 상품은 올해 5월 지마켓 빅스마일데이에서 1시간 만에 완판 기록을 세웠다. 이후 고객 구매 문의가 이어졌고 유통 업체 상품 확보 경쟁도 치열했다. 지마켓은 쓱데이에 맞춰 물량을 대량 확보해 선보일 예정이다.신세계 까사 우스터 1인 리클라이너와 신세계라이브쇼핑의 까사미아 마테라소 프리미엄 헝가리 구스다운 베딩도 높은 투표율을 얻었다. 고가 제품을 쓱데이 기간 저렴한 가격에 구매하고자 하는 기대감이 반영된 것으로 보인다.7일 공개하는 2차 쓱데이 어워즈 품목에는 삼성전자, CJ제일제당, 유한킴벌리 등 주요 제조사들과 콜라보한 상품들이 준비됐다.대표 상품은 삼성전자 가전 제품들로, 이마트는 삼성전자 대형 가전 제품 TV, 냉장고, 김치냉장고, 세탁기, 건조기로 구성된 ‘쓱데이 스페셜 패키지’를 단독 준비했다.CJ제일제당과 만든 ‘CJ 냉동 K분식 6종 꾸러미’, 유한킴벌리와 함께한  ‘크리넥스 시그니처 키친타올’도 쓱데이 기획 상품이다. 먹거리와 생필품을 대량 구매하기 위해 쓱데이를 기다리는 고객들을 위해, 확실하게 비용 절약 효과를 체감하도록 만들어졌다.MZ세대를 위해 기획된 한정판 상품도 마련됐다. 스타벅스는 스트리트 패션 브랜드로 완판 신화를 쓰고 있는 언더마이카가 협업한 ‘블랙 오버마이백’을 온라인몰에서 한정수량 판매한다. 신세계백화점은 디앤써와 손잡고 만든 리미티드 에디션 상품과 단독 디자인의 DIA-퀄팅 라이트다운 자켓을 선보일 예정이다.아울러 쓱데이를 알리기 위해 이마트24 삼청동점을 활용해 꾸민 오프라인 홍보관 ‘쓱데이로 가는 급행열차 E쓱PRESS’ 콘셉트 팝업스토어 방문객수도 늘어나고 있다. 고객들은 이번 팝업스토어를 방문해 쓱데이 슬로건인 ‘쓱대급 쓱데이에 탑승하라’를 매장 외관부터 내부의 표지판, 티켓 발권, 기차역 플랫폼이 등의 디자인 장치까지 다양하게 접했다. 팝업에서는 포토존 사진 촬영, 빙고게임·OX퀴즈, 럭키드로우 등에 참여할 수도 있다.신세계그룹 관계자는 “쓱데이가 대한민국 대표 쇼핑축제로 자리잡은 만큼 국가대표 제조사들과 MZ세대가 열광하는 핫한 브랜드도 대거 동참했다”며, “사전 이벤트 참여로SSG머니와 경품에 응모해 13일부터 진행되는 쓱데이를 더욱 풍성하게 즐기시기를 바란다”고 말했다.
",science,2023.11.07. 오후 2:40
"LG헬로비전, 3Q 영업익 급감…""지역 B2B로 성장 노린다""",최현서 기자,"
영업이익 91억원 …기자효과로 '반토막'



LG헬로비전 3분기 실적 변화/그래픽=비즈워치LG헬로비전의 올해 3분기 영업이익이 지난해 같은 기간보다 절반 가량 줄었다.LG헬로비전은 올해 3분기 연결 기준 매출 2887억원을 기록했다고 7일 밝혔다. 지난해 같은 기간에 견줘 11.4%(372억원) 줄어든 수치다. 영업이익은 같은 기간 대비 49.6% 감소한 91억원, 당기순이익은 74억원을 기록했다.LG헬로비전은 지난해 3분기에 반영한 교육용 스마트 단말 판매 등 일회성 수익 기저효과가 매출과 영업이익 감소에 영향을 줬다고 설명했다.사업부문별로는 홈 수익(TV, 인터넷, 인터넷전화)이 1672억원, 알뜰폰(MVNO) 수익은 410억원을 기록했다. 미디어와 렌탈, 기업 간 거래(B2B)를 포함한 기타 수익은 805억원이다.MVNO 부문에서는 모토로라 신형 폴더블폰 '레이저40 울트라'를 알뜰폰 LTE 결합으로 선보여 프리미엄 단말시장 선택권을 넓힌 게 주효했다. 아이폰15 출시에 앞선 프로모션으로 자급제와 알뜰폰 결합 트렌드 확산에 힘을 보탰다.기타수익은 렌탈사업 성장이 견인했다. 헬로 렌탈은 'LG 스탠바이미 고(Go)' 등 다채로운 트렌디 가전 라인업과 직영몰 셀프 렌탈 편의성을 앞세워 성장세를 끌어올리고 있다.올해 3분기에는 에어컨을 비롯한 계절 가전 수요가 늘어난 가운데 반려인구 수요에 맞춘 펫·캣 가전 라인업이 인기 제품이 되기도 했다.미디어 부문에서는 지역채널 상거래(커머스) '제철장터'를 통해 지역 농가와 소비자 만족을 이끌어냈다. 전남 해남군과 개발한 '땅끝마을 해남김치'가 좋은 반응을 얻고 있으며 제철장터를 통한 반복 구매율도 꾸준히 늘고 있다. 8개 유료방송사업자(PP)와 공동 제작한 '눈에 띄는 그녀들 시즌4', 신규 예능 '제철누나' 등 오리지널 콘텐츠 투자도 확대했다.LG헬로비전은 지역 B2B 사업을 중심으로 추가적인 성장 기회를 확보한다는 계획이다.이민형 LG헬로비전 이민형 최고재무책임자(상무)는 ""남은 하반기 상품 경쟁력과 영업 체질을 동시 개선하며 고객가치 혁신에 집중하는 한편, 지역 B2B 사업을 토대로 추가적인 성장을 이끌어 나가겠다""고 말했다.
",science,2023.11.07. 오후 2:39
"'투자의 정석' 방준혁의 혜안…넷마블, 하이브 투자 '더블 수익'",오동현 기자,"
2000억대 투자한 넷마블, 5년 뒤 5000억대 현금화 보유 지분 6% 팔아도 2대 주주 지위 유지



넷마블 방준혁 의장 (사진=넷마블 제공) *재판매 및 DB 금지[서울=뉴시스] 오동현 기자 = 방준혁 넷마블 의장의 혜안이 적중했다. 방탄소년단(BTS)를 전 세계적인 아티스트 반열에 올린 하이브(옛 빅히트)에 투자한 지 약 5년 만에 2.5배의 수익을 실현하면서도 2대 주주 지위도 유지했다. 성공적인 투자로 기록될 전망이다.넷마블은 지난 6일 이사회 결의를 통해 보유 중인 하이브 주식을 처분하기로 결정했다. 처분 주식 수는 250만 주이며, 처분 금액은 6일 종가 기준 5687억5000만 원 규모다. 할인율을 감안하면 실제 처분 금액은 이보다 낮아질 전망이다. 거래는 시간외 대량매매(블록딜)를 통해 이뤄지며, 처분 예정 일자는 오는 9일이다.넷마블 관계자는 ""보유 주식 매각을 통한 차입금 상환 등 유동성 확보 차원으로 진행된 것""이라며 ""추가적인 블록딜은 없을 예정""이라고 설명했다. 넷마블은 지난 2018년 하이브에 2014억원을 투자했다. BTS(방탄소년단)가 대성공을 거두기 이전이다. 당시엔 넷마블이 모바일 게임 '리니지2 레볼루션'의 흥행으로 더 유명했던 만큼, 방준혁 의장이 친인척인 방시혁 의장을 도와준 것 아니냐는 오해까지 받았을 정도였다. 그러나 막상 뚜껑을 열어보니 대박 투자였다. 이번 블록딜로 넷마블은 하이브 투자금의 2.5배 이상을 회수하게 됐다. 넷마블의 하이브 지분율은 18.08%에서 12.08%로 감소하지만, 하이브 2대 주주 지위는 유지할 것으로 보인다.넷마블이 이번에 확보한 현금은 미국 소셜카지노 업체 스핀엑스 인수 과정에서 발생한 차입금을 상환하는데 쓰일 것으로 전망된다. 넷마블은 지난 2021년 스핀엑스의 무리한 인수로 단기 차입금이 1조6000억원대까지 급증했다. 게다가 실적 부진과 신용등급 강등이라는 악재까지 더해져, 3개월 연속 CP(기업어음)를 발행할 정도로 상황이 좋지 않았다. 이미 넷마블은 스핀엑스 인수비용을 치르기 위해 하이브 보유 주식 전량인 753만 813주(18.2%)를 하나은행 등에 담보로 맡기고 10억 3500만 달러(약 1조 3413억 원)를 조달한 바 있다.



방시혁 하이브 의장. (사진 = 하이브 제공) *재판매 및 DB 금지결과적으론 넷마블의 하이브 투자가 '신의 한수'였던 셈이다. 두 회사는 게임 산업과 엔터테인먼트 산업에서도 시너지를 내고 있다. 넷마블은 2019년 BTS 지식재산권(IP)를 활용한 BTS 매니저 게임 'BTS월드'와 2020년 BTS IP 기반 스토리 소셜 게임 'BTS 유니버스 스토리'를 선보였다. 넷마블이 인수한 코웨이는 광고모델로 BTS를 기용하고 있다. 두 회사의 수장인 방준혁 의장과 방시혁 의장은 같은 성씨에 '혁'자 돌림을 쓰지만 사촌지간은 아니다. 넷마블은 공정거래위원회가 지정하는 대기업 집단에 속하기 때문에 총수(방준혁)의 육촌까지 보유 지분을 공개해야 하는데, 나오지 않는다. 두 사람은 육촌 이상의 관계지만, 같은 방씨 문중으로 일가 행사를 오가며 오래 알고 지낸 사이로 알려졌다. 자주 왕래한 사이는 아니었지만, 방준혁 의장이 먼저 사업가로서 성공을 거두면서 방시혁 의장이 여러 조언을 얻었다는 후문이다.그러나 이젠 상황이 달라졌다. 넷마블이 하이브에 투자할 당시 하이브는 시장에서 저평가를 받았지만, 이젠 BTS라는 전 세계에서 가장 인기 있는 아티스트를 키워낸 글로벌 엔터테인먼트 회사로 거듭났다. 넷마블과 하이브는 앞으로도 동맹군이자, 경쟁자로 동반 성장을 모색할 것으로 보인다. 하이브는 지난해 3월 게임사업을 주축으로 하는 자회사 하이브IM을 설립했다. 올해 국제게임전시회 지스타에 참가해 모바일 게임 '별이되어라2: 베다의 기사들'을 출품한다. 넷마블도 지스타에서 ▲오픈월드 수집형 RPG '일곱 개의 대죄:오리진' ▲다중접속역할수행게임(MMORPG) 'RF 온라인 넥스트' ▲오리지널 IP '그랜드크로스'를 기반으로 한 수집형 모바일 RPG '데미스 리본'을 출품한다.넷마블 관계자는 ""하이브와 지속적인 우호관계를 이어가며 게임과 엔터산업에서 동반 성장을 모색해나갈 계획""이라고 전했다.
",science,2023.11.07. 오후 2:35
"""삼성, 내년 초 이렇게 출시하나""..공개된 '갤럭시S24' 이미지 [글로벌 IT슈]",임우섭 기자,"
폰아레나, 갤S24 렌더링 이미지 제작 공개 



갤럭시S24 시리즈 렌더링 이미지. 폰아레나 [파이낸셜뉴스] 삼성전자의 차세대 주력 스마트폰 '갤럭시S24 시리즈'의 렌더링으로 추정되는 이미지가 공개돼 화제다.   6일(현지시간) 해외 IT 전문 매체 '폰아레나(Phonearena)'는 지금까지 들려오고 있는 갤럭시S24 시리즈 관련 루머 등을 종합해 렌더링 이미지를 제작, 공개했다.   공개된 렌더링 이미지는, 일반형인 갤럭시S24 모델을 비롯해 S24 프러스, S24 울트라 등으로 구성됐다.    



갤럭시S24 시리즈 렌더링 이미지. 폰아레나 이미지를 살펴보면 앞서 IT 팁스터 레베그너스의 말대로 갤럭시S24와 갤럭시S24 플러스는 전작인 갤럭시S23의 디자인을 그대로 답습하는 듯한 형태를 보인다. 다만, 가장자리 부분과 측면 부분은 이전보다 더 평평해진다.   갤럭시S24 울트라 모델은 기존 엣지 디스플레이에서 탈피해 평면형 디스플레이에 가까운 모습을 나타내고 있다.   최신 정보에 의하면 갤럭시S24 플러스의 크기는 158.5x75.9x7.75mm다. 갤럭시S23 플러스보다 약간 더 길쭉하고 두껍지만 가로 폭은 좁아진다.   갤럭시S24는 6.1인치로 예상되며 갤럭시S24 플러스의 화면은 6.65인치다. 갤럭시S24 울트라 모델은 6.8인치 다이내믹 AMOLED 디스플레이가 탑재되며, 티타늄 프레임을 채택할 것이 유력해 보인다.   한편 삼성전자는 내년 1월 중 갤럭시 S24 시리즈를 출시한다고 발표했다. 업계에 따르면 삼성전자는 갤럭시S24 시리즈의 출하량을 전작(갤럭시S23)보다 10% 이상 늘린 3500만 대로 잡았다.    



갤럭시S24 시리즈 렌더링 이미지. 폰아레나 #삼성폰 #갤럭시S24 #글로벌IT슈  
",science,2023.11.07. 오후 2:31
"카카오 ""택시업계와 수수료 개편""…네이버 ""불법판매자 1S OUT""",변휘 기자,"
과기정통부, 플랫폼 상생협력 간담회 개최…네카쿠배당 '자율노력' 소개



카카오T 택시카카오가 안전한 AI(인공지능) 적용을 위해 전 직군에서 활용 가능한 'AI 체크리스트' 수립에 나선다. 카카오모빌리티는 택시업계와의 수수료 개편 협의에 착수한다. 또 네이버(NAVER)는 불법·가짜 상품 판매자의 '원스트라이크 아웃'을 추진한다. 쿠팡·당근·우아한형제들·카카오·네이버 등 주요 플랫폼사는 7일 오후 2시 이종호 과학기술정보통신부 장관 주재로 서울 센터포인트 광화문에서 열린 '플랫폼 상생협력 확산을 위한 간담회'에서 이처럼 밝혔다. 과기정통부는 국정과제로 추진 중인 '민간 주도의 플랫폼 자율규제' 일환으로 주요 기업의 자율규제 추진 경과, 애로사항과 정책제언 등을 청취하기 위해 이번 간담회를 마련했다. 카카오에서는 양주일 카카오톡부문장, 네이버는 유봉석 서비스운영총괄(부사장), 황도연 당근 대표, 박대준 쿠팡 신사업부문 대표, 이국환 우아한형제들 대표가 참석했다.우선 카카오는 영세·중소상공인 등 대상으로 카카오와 카카오페이 등의 수수료 동결·인하 정책을 시행하고, 선물하기 정산 주기를 단축했다. 또 지인 사칭 피해를 방지하기 위한 '톡 사이렌', 시각장애인을 위한 이모티콘 대체 텍스트 기능 적용 등을 추진 중이다. 아울러 안전한 AI·기술 적용을 위해 전 직군에서 활용 가능한 자율적 'AI 체크리스트'를 수립하고, 카카오모빌리티는 택시 업계와 간담회를 통해 수수료 개편을 포함한 택시 서비스 전반에 대한 의견을 수렴·개선할 예정이다.네이버는 자율규제 위원회 논의를 통해 '불법·가짜상품 판매 시 원스트라이크 아웃제' 적용을 도입한다. 또 '눈속임 설계(다크패턴) 및 허위 후기 피해 방지방안'을 내년 상반기 마련할 예정이다. 소상공인 디지털전환 지원을 위한 'AI 라이드'를 통해 입점업체에게 AI를 활용한 마케팅·매니징 솔루션과 AI 기술 교육 프로그램을 제공하고, 내년 상반기 내 클라우드 및 협업툴, 커머스솔루션 등 지원·성장 프로그램을 확대 제공한다. 소상공인 상생협력 프로그램인 '프로젝트 꽃'을 통해 빠른 정산·일부 수수료 면제·보증대출 등을 지원하는 방안도 추진한다.━당근 ""분쟁조정센터"", 쿠팡 ""판매대금 선정산"" 배민 ""소상공인 대출 지원""━당근은 이용자 보호 차원에서 '거래 금지 품목 사전 알림' 등 자율규제를 강화한다. 개인 간 거래 분쟁을 적극 해결하기 위해 이달 내 '분쟁조정센터'를 출범하고, 내년 상반기에 분쟁사례집을 통해 분쟁처리의 예측가능성을 높일 계획이다. 아울러 지역 플랫폼의 강점을 살려 '동네생활' 게시판에 재난문자 연동 기능을 도입하는 등 사회문제 대응에 나선다.  쿠팡은 대금정산 전이라도 입점업체가 체크카드를 이용해 재료구입 등 결제 시 '판매대금을 선 정산·입금하는 서비스'를 연내 출시한다. 쿠팡은 또 대만에 서비스를 출시하고 국내 중소상공인의 물류·통관·번역·고객상담 등 절차를 지원하며, '착한상점' 카테고리 내 중소상공인 상생 기획전을 개설한다.'배달의 민족' 운영사인 우아한형제들은 자금난을 겪는 소상공인들의 대출 문턱을 낮추는 1000억원 규모의 '협약보증 프로그램'을 준비 중이다. 배달 종사자의 사회적 안전망 확충을 위해 공제조합에 출자했으며, '배달 종사자 특화 보험상품'을 시중 대비 약 20% 저렴하게 제공하는 서비스를 연내 선보인다.이종호 과기정통부 장관은 ""국민들의 일상생활에 플랫폼 기업이 막대한 영향력을 미치는 만큼, 이와 관련된 민생현장의 문제들을 해결해야 한다는 목소리가 크다""며 ""주요 플랫폼 기업들이 국민들의 목소리를 반영해 현장에서 체감할 수 있는 성과들을 내도록 노력해달라""고 당부했다. 이어 ""정부도 상생협력을 위한 자율규제가 시장에 잘 안착해 확산하도록 플랫폼 자율규제의 법적 근거 마련을 지원 중""이라고 덧붙였다.
",science,2023.11.07. 오후 2:30
"KT, 3분기 영업익 29% 하락…""인건비·콘텐츠 수급 비용 영향""(종합)",심지혜 기자,"
매출은 3.4% 증가…상장 이후 역대 최대 분기 실적 4분기 집행되던 비용 3분기에 지출…5G 보급률 70% 기록



[서울=뉴시스] 박민석 기자 = 서울 종로구 KT 빌딩의 깃발이 바람에 펄럭이고 있다. 2020.07.05. *재판매 및 DB 금지[서울=뉴시스] 심지혜 기자 = KT가 올해 3분기 임금 및 단체협상(임단협) 타결에 따른 일회성 비용과 콘텐츠 수급 비용 평활화 영향으로 영업이익이 급감했다. 그간 4분기에 집행하던 비용을 3분기에 하면서 상대적으로 지출이 늘어났다는 게 회사측 설명이다. KT는 한국채택국제회계기준(K-IFRS) 3분기 영업이익이 3219억원으로 전년 동기 대비 28.9% 감소했다고 7일 발표했다. 같은 기간 매출은 6조6974억원으로 3.4% 늘었다. 매출의 경우 상장 이후 역대 최대 분기 실적을 달성했다. 이와 달리 영업이익은 큰 폭으로 떨어졌다. 이와 관련, KT 관계자는 ""통상 4분기에 비용이 집중되는데, 계절적 변동성을 낮추기 위해 평활화 작업을 진행했다""며 ""콘텐츠 수급 비용을 3분기와 4분기에 나눠 반영했고, 또 일회성 인건비가 발생해 전년보다 지출이 늘었다""고 설명했다. 별도 기준 3분기 설비투자(CAPEX)는 6019억원으로 전년 동기 대비 30.3% 증가했다. 



[서울=뉴시스] KT는 3분기 영업이익이 3219억원으로 전년 동기 대비 28.9% 감소했다고 7일 발표했다. 같은 기간 매출은 6조6974억원으로 3.4% 늘었다. (사진=KT 제공) *재판매 및 DB 금지 유·무선, 기업 등 사업 전반 고른 성장 나타내무선 사업은 5G 가입자 확대와 로밍 매출 증가, 알뜰폰 사업의 견조한 성장세로 전년 동기 대비 1.6% 늘어난 1조7081억원으로 집계됐다. 5G 가입자는 951만명으로 전체 핸드셋 가입자의 70%를 차지했다. 유선 사업 매출은 1조3301억원으로 전년 동기 대비 1.8% 증가했다. 특히 인터넷 사업이 가입자 중 고가 상품인 기가인터넷 비중이 68%로 확대되며 매출이 전년 대비 3.2% 증가했다. 미디어 사업은 온라인동영상서비스(OTT)∙주문형비디오(VOD) 결합요금 등 프리미엄 요금제의 가입자가 늘어나며 매출이 전년 동기 대비 3.9% 늘었다.기업서비스 사업 매출은 9817억원이다. 기존에 수주한 엔터프라이즈 디지털전환(DX) 사업의 매출이 본격화되고 부동산 사업의 호조를 보이면서 전년 동기보다 2.7% 증가했다. 이 가운데 기업인터넷·데이터 사업은 일부 저수익 사업의 합리화로 인해 전년 동기 대비 매출이 4.3% 감소했다. KT는 특히 엔터프라이즈 DX 사업이 정부의 DX 수요가 매출화로 이어지는 등 국내외 DX전환 수요가 꾸준히 증가하고 있어 기업간거래(B2B) 수주규모가 연간 3조원 이상을 유지할 것으로 내다봤다. 인공지능(AI)과 신사업(New Biz) 사업은 일부 B2B 프로젝트 사업의 발주 지연과 일부 수익성 낮은 사업의 효율화로 전년 동기보다 매출이 11.9% 줄었다.  부동산·클라우드는 성장…콘텐츠 자회사 부진3분기에는 KT의 그룹사 중 KT에스테이트(부동산)과 KT클라우드가 두 자릿수의 매출 성장을 보였다. 에스테이트는 오피스 임대 매출 증대와 호텔사업 호조로 전년 동기 대비 매출이 30.3% 증가했다. 이 중 호텔사업은 고객 맞춤 패키지 상품 출시, 기업 단체고객 유치 등 다변화 전략으로 성장세를 이어갔다.KT클라우드는 프라이빗(Private) 클라우드 수주 및 인터넷데이터센터(IDC) 사업의 견조한 성장으로 매출이 전년 동기 대비 34.5% 늘었다. BC카드는 자체카드 발행 및 대출사업 등 신사업의 성장으로 매출이 전년 동기 대비 1.2% 증가했다. 케이뱅크는 2021년 2분기부터 10분기 연속 영업 흑자를 이어가고 있다. 케이뱅크의 3분기 말 수신 잔액은 17조2000억원, 여신 잔액은 12조8000억원으로 각각 전년 동기 대비 27.8%, 31% 증가했다.콘텐츠 관련 자회사는 부진한 성적표를 냈다. KT스카이라이프는 매출이 전년 동기 대비 2.8% 감소했다. 나스미디어, KT알파, KT스튜디오지니 등 콘텐츠 자회사 또한 3.6% 줄었다. 경기침체에 따른 광고시장과 커머스 시장 침체 영향이다. 김영진 KT 최고재무책임자(CFO)는 ""KT는 경영 안정화 속에서 B2C 및 B2B 사업의 균형 잡힌 성장과 KT그룹의 핵심 사업 포트폴리오에서의 성장을 지속하고 있다""며 ""KT가 보유한 CT(통신기술)에 IT(정보기술)역량을 더한 '디지털 서비스 퍼스트'를 추진해 기업가치 향상을 위해 노력하겠다”고 말했다. 2025년까지 주당 배당금, 2022년 수준으로 보장KT는 지난 달 발표한 새로운 중기 주주환원 정책을 다시 한 번 강조했다. KT는 별도 조정 당기순이익의 50%을 재원으로 사용하며 회계연도 기준으로 2023~2025년도의 주당 배당금을 최소 2022년도 수준으로 보장할 계획이다. 배당 재원이 부족할 경우에도 최소 수준을 보장하며, 재원 한도 내에서 배당을 포함한 자사주 매입과 소각을 병행할 예정이다. 또한 내년 정기주주총회에서 정관 변경을 통해 분기배당을 도입할 방침이다.
",science,2023.11.07. 오후 2:21
"KT, 3분기 영업익 29% 하락…""인건비·콘텐츠 수급 비용 영향""(종합)",심지혜 기자,"
매출은 3.4% 증가…상장 이후 역대 최대 분기 실적 4분기 집행되던 비용 3분기에 지출…5G 보급률 70% 기록



[서울=뉴시스] 박민석 기자 = 서울 종로구 KT 빌딩의 깃발이 바람에 펄럭이고 있다. 2020.07.05. *재판매 및 DB 금지[서울=뉴시스] 심지혜 기자 = KT가 올해 3분기 임금 및 단체협상(임단협) 타결에 따른 일회성 비용과 콘텐츠 수급 비용 평활화 영향으로 영업이익이 급감했다. 그간 4분기에 집행하던 비용을 3분기에 하면서 상대적으로 지출이 늘어났다는 게 회사측 설명이다. KT는 한국채택국제회계기준(K-IFRS) 3분기 영업이익이 3219억원으로 전년 동기 대비 28.9% 감소했다고 7일 발표했다. 같은 기간 매출은 6조6974억원으로 3.4% 늘었다. 매출의 경우 상장 이후 역대 최대 분기 실적을 달성했다. 이와 달리 영업이익은 큰 폭으로 떨어졌다. 이와 관련, KT 관계자는 ""통상 4분기에 비용이 집중되는데, 계절적 변동성을 낮추기 위해 평활화 작업을 진행했다""며 ""콘텐츠 수급 비용을 3분기와 4분기에 나눠 반영했고, 또 일회성 인건비가 발생해 전년보다 지출이 늘었다""고 설명했다. 별도 기준 3분기 설비투자(CAPEX)는 6019억원으로 전년 동기 대비 30.3% 증가했다. 



[서울=뉴시스] KT는 3분기 영업이익이 3219억원으로 전년 동기 대비 28.9% 감소했다고 7일 발표했다. 같은 기간 매출은 6조6974억원으로 3.4% 늘었다. (사진=KT 제공) *재판매 및 DB 금지 유·무선, 기업 등 사업 전반 고른 성장 나타내무선 사업은 5G 가입자 확대와 로밍 매출 증가, 알뜰폰 사업의 견조한 성장세로 전년 동기 대비 1.6% 늘어난 1조7081억원으로 집계됐다. 5G 가입자는 951만명으로 전체 핸드셋 가입자의 70%를 차지했다. 유선 사업 매출은 1조3301억원으로 전년 동기 대비 1.8% 증가했다. 특히 인터넷 사업이 가입자 중 고가 상품인 기가인터넷 비중이 68%로 확대되며 매출이 전년 대비 3.2% 증가했다. 미디어 사업은 온라인동영상서비스(OTT)∙주문형비디오(VOD) 결합요금 등 프리미엄 요금제의 가입자가 늘어나며 매출이 전년 동기 대비 3.9% 늘었다.기업서비스 사업 매출은 9817억원이다. 기존에 수주한 엔터프라이즈 디지털전환(DX) 사업의 매출이 본격화되고 부동산 사업의 호조를 보이면서 전년 동기보다 2.7% 증가했다. 이 가운데 기업인터넷·데이터 사업은 일부 저수익 사업의 합리화로 인해 전년 동기 대비 매출이 4.3% 감소했다. KT는 특히 엔터프라이즈 DX 사업이 정부의 DX 수요가 매출화로 이어지는 등 국내외 DX전환 수요가 꾸준히 증가하고 있어 기업간거래(B2B) 수주규모가 연간 3조원 이상을 유지할 것으로 내다봤다. 인공지능(AI)과 신사업(New Biz) 사업은 일부 B2B 프로젝트 사업의 발주 지연과 일부 수익성 낮은 사업의 효율화로 전년 동기보다 매출이 11.9% 줄었다.  부동산·클라우드는 성장…콘텐츠 자회사 부진3분기에는 KT의 그룹사 중 KT에스테이트(부동산)과 KT클라우드가 두 자릿수의 매출 성장을 보였다. 에스테이트는 오피스 임대 매출 증대와 호텔사업 호조로 전년 동기 대비 매출이 30.3% 증가했다. 이 중 호텔사업은 고객 맞춤 패키지 상품 출시, 기업 단체고객 유치 등 다변화 전략으로 성장세를 이어갔다.KT클라우드는 프라이빗(Private) 클라우드 수주 및 인터넷데이터센터(IDC) 사업의 견조한 성장으로 매출이 전년 동기 대비 34.5% 늘었다. BC카드는 자체카드 발행 및 대출사업 등 신사업의 성장으로 매출이 전년 동기 대비 1.2% 증가했다. 케이뱅크는 2021년 2분기부터 10분기 연속 영업 흑자를 이어가고 있다. 케이뱅크의 3분기 말 수신 잔액은 17조2000억원, 여신 잔액은 12조8000억원으로 각각 전년 동기 대비 27.8%, 31% 증가했다.콘텐츠 관련 자회사는 부진한 성적표를 냈다. KT스카이라이프는 매출이 전년 동기 대비 2.8% 감소했다. 나스미디어, KT알파, KT스튜디오지니 등 콘텐츠 자회사 또한 3.6% 줄었다. 경기침체에 따른 광고시장과 커머스 시장 침체 영향이다. 김영진 KT 최고재무책임자(CFO)는 ""KT는 경영 안정화 속에서 B2C 및 B2B 사업의 균형 잡힌 성장과 KT그룹의 핵심 사업 포트폴리오에서의 성장을 지속하고 있다""며 ""KT가 보유한 CT(통신기술)에 IT(정보기술)역량을 더한 '디지털 서비스 퍼스트'를 추진해 기업가치 향상을 위해 노력하겠다”고 말했다. 2025년까지 주당 배당금, 2022년 수준으로 보장KT는 지난 달 발표한 새로운 중기 주주환원 정책을 다시 한 번 강조했다. KT는 별도 조정 당기순이익의 50%을 재원으로 사용하며 회계연도 기준으로 2023~2025년도의 주당 배당금을 최소 2022년도 수준으로 보장할 계획이다. 배당 재원이 부족할 경우에도 최소 수준을 보장하며, 재원 한도 내에서 배당을 포함한 자사주 매입과 소각을 병행할 예정이다. 또한 내년 정기주주총회에서 정관 변경을 통해 분기배당을 도입할 방침이다.
",science,2023.11.07. 오후 2:21
